Id,Date,Site,County,State,Species,Sex,Age,Reproduction,Forearm,Weight,Data Project
1301,00:00.0,"Minnechaduza Creek (Cherry), Cherry, United States","Cherry, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1302,00:00.0,"Minnechaduza Creek (Cherry), Cherry, United States","Cherry, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1303,00:00.0,"Minnechaduza Creek (Cherry), Cherry, United States","Cherry, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1304,00:00.0,"Minnechaduza Creek (Cherry), Cherry, United States","Cherry, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1306,00:00.0,"Fort Niobrara National Wildlife Refuge (Cherry), Cherry, United States, FWS, Fort Niobrara National Wildlife Refuge","Cherry, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1307,00:00.0,"Fort Niobrara National Wildlife Refuge (Cherry), Cherry, United States, FWS, Fort Niobrara National Wildlife Refuge","Cherry, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1308,00:00.0,"Fort Niobrara National Wildlife Refuge (Cherry), Cherry, United States, FWS, Fort Niobrara National Wildlife Refuge","Cherry, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1309,00:00.0,"East Middle Creek (Keya Paha), Keya Paha, United States","Keya Paha, US.NE",Nebraska,Lasiurus borealis,Female,Adult,Lactating,,,Bat Population Database Published Data Project
1305,00:00.0,"Minnechaduza Creek (Cherry), Cherry, United States","Cherry, US.NE",Nebraska,Lasiurus borealis,Male,Adult,Unknown,,,Bat Population Database Published Data Project
1310,00:00.0,"Keller State Recreation Area (Brown), Brown, United States","Brown, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1311,00:00.0,"Keller State Recreation Area (Brown), Brown, United States","Brown, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1312,00:00.0,"Keller State Recreation Area (Brown), Brown, United States","Brown, US.NE",Nebraska,Lasiurus borealis,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1313,00:00.0,"Keller State Recreation Area (Brown), Brown, United States","Brown, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1314,00:00.0,"Keller State Recreation Area (Brown), Brown, United States","Brown, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1315,00:00.0,"Keller State Recreation Area (Brown), Brown, United States","Brown, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1316,00:00.0,"unknown creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1317,00:00.0,"unknown creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1318,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1319,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1320,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1321,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus borealis,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
