Id,Date,Site,County,State,Species,Sex,Age,Reproduction,Forearm,Weight,Data Project
1400,00:00.0,"Beaver Creek (Boyd), Boyd, United States","Boyd, US.NE",Nebraska,Lasiurus cinereus,Female,Unknown,Unknown,,,Bat Population Database Published Data Project
1401,00:00.0,"Beaver Creek (Boyd), Boyd, United States","Boyd, US.NE",Nebraska,Lasiurus cinereus,Female,Unknown,Unknown,,,Bat Population Database Published Data Project
1402,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus cinereus,Male,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1403,00:00.0,"Schindler Creek (Knox), Knox, United States","Knox, US.NE",Nebraska,Lasiurus cinereus,Male,Unknown,Unknown,,,Bat Population Database Published Data Project
1406,00:00.0,"Ponca State Park (Dixon), Dixon, United States","Dixon, US.NE",Nebraska,Lasiurus cinereus,Female,Adult,Unknown,,,Bat Population Database Published Data Project
1411,00:00.0,"Ponca State Park (Dixon), Dixon, United States","Dixon, US.NE",Nebraska,Lasiurus cinereus,Male,Adult,Unknown,,,Bat Population Database Published Data Project
1412,00:00.0,"Ponca State Park (Dixon), Dixon, United States","Dixon, US.NE",Nebraska,Lasiurus cinereus,Female,Adult,Post Lactating,,,Bat Population Database Published Data Project
1413,00:00.0,"Ponca State Park (Dixon), Dixon, United States","Dixon, US.NE",Nebraska,Lasiurus cinereus,Female,Juvenile,Non Reproductive,,,Bat Population Database Published Data Project
1414,00:00.0,"Ponca State Park (Dixon), Dixon, United States","Dixon, US.NE",Nebraska,Lasiurus cinereus,Female,Unknown,Unknown,,,Bat Population Database Published Data Project
936793,00:00.0,"Cave Creek (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
936794,00:00.0,"Cave Creek (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
936795,00:00.0,"Cave Creek (Cochise), Cochise, United States","Cochise, US.AZ",Arizona,Lasiurus cinereus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
961625,00:00.0,"Brush Creek (Highland), Highland, United States","Highland, US.OH",Ohio,Lasiurus cinereus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
