Id,Date,Site,County,State,Species,Sex,Age,Reproduction,Forearm,Weight,Data Project
2398785,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398786,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398787,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398788,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398789,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398790,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398791,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398792,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398793,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398794,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398795,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398796,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398797,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398798,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398799,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398800,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398801,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398802,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398803,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398804,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398805,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398806,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398807,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398808,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398809,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398810,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398811,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398812,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398813,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398814,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398815,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398816,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398817,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398818,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398819,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398820,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398821,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398822,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398823,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398824,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398825,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398826,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398827,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398828,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398829,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398830,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398831,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398832,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398833,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398834,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398835,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398836,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398837,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398838,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398839,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398840,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398841,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398842,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398843,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398844,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398845,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398846,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398847,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398848,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398849,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398850,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398851,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398852,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398853,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398854,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398855,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398856,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398857,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398858,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398859,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398860,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398861,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398862,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398863,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398864,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398865,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398866,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398867,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398868,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398869,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398870,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398871,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398872,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398873,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398874,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398875,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398876,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398877,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398878,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398879,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398880,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398881,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398882,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398883,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398884,00:00.0,"Oregon (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398885,00:00.0,"Oregon (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398886,00:00.0,"Oregon (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Unknown,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398887,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Unknown,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398888,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398889,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398890,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398891,00:00.0,"Madison (Dane), Dane, United States","Dane, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398902,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398905,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398908,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398909,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398910,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398915,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398916,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398917,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398922,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398925,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398926,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398927,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398928,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398930,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398936,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398937,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398938,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398939,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398944,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398945,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398949,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398950,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398951,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398952,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398953,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398959,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398960,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398963,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398965,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398966,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398967,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398968,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398971,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398973,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398974,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398975,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398976,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398979,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398980,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398981,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398982,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398983,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398984,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398987,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398988,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398990,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398991,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Female,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398995,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398996,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2398998,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399000,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399003,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399004,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399005,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399006,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399009,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399010,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399011,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399012,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399016,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399017,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
2399020,00:00.0,"Hurley (Iron), Iron, United States","Iron, US.WI",Wisconsin,Myotis lucifugus,Male,Unknown,Unknown,,,U.S. Bat Banding Program Data
